,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,id,researcher_id,first_name,last_name
764,Hayama,1862992.0,Japan,JP,grid.275033.0,Graduate University For Advanced Studies,,,pub.1107339763,ur.016646325435.93,Y.‐M.,Tanaka
765,Hachiōji,1863440.0,Japan,JP,grid.482504.f,National Institute Of Technology,,,pub.1107339763,ur.013105320754.73,M.,Shinohara
766,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1107339763,ur.011505071151.96,M.,Teramoto
767,Tokyo,1850147.0,Japan,JP,grid.62167.34,Japan Aerospace Exploration Agency,,,pub.1107339763,,R.,Nomura
768,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107339763,ur.013061716553.74,A.,Fujimoto
769,Tokyo,1850147.0,Japan,JP,grid.450279.d,Institute of Space and Astronautical Science,,,pub.1107339763,ur.010023213731.12,A.,Matsuoka
770,Tokyo,1850147.0,Japan,JP,grid.62167.34,Japan Aerospace Exploration Agency,,,pub.1107339763,ur.016713606767.73,N.,Higashio
771,Tokyo,1850147.0,Japan,JP,grid.450279.d,Institute of Space and Astronautical Science,,,pub.1107339763,ur.012121213131.47,T.,Takashima
772,Tokyo,1850147.0,Japan,JP,grid.450279.d,Institute of Space and Astronautical Science,,,pub.1107339763,ur.013175603371.04,I.,Shinohara
773,,,,,,"Air Force Research Lab/RVBXA, Kirtland, OH, USA",,,pub.1107339763,,Jay M.,Albert
774,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107688392,ur.01265330352.37,Yoshihiro,Yamanishi
775,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1107688392,ur.01265330352.37,Yoshihiro,Yamanishi
776,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1107342980,ur.016703254145.76,M.,Nosé
777,Tokyo,1850147.0,Japan,JP,grid.450279.d,Institute of Space and Astronautical Science,,,pub.1107342980,ur.014562313670.47,A.,Matsuoka
778,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1107342980,ur.010432320731.01,A.,Kumamoto
779,Kanazawa,1860243.0,Japan,JP,grid.9707.9,Kanazawa University,,,pub.1107342980,ur.010744152631.50,Y.,Kasahara
780,San Antonio,4726206.0,United States,US,grid.201894.6,Southwest Research Institute,Texas,US-TX,pub.1107342980,ur.07422455723.42,J.,Goldstein
781,San Antonio,4726206.0,United States,US,grid.215352.2,The University of Texas at San Antonio,Texas,US-TX,pub.1107342980,ur.07422455723.42,J.,Goldstein
782,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1107342980,ur.011505071151.96,M.,Teramoto
783,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1107342980,ur.012400457171.52,F.,Tsuchiya
784,Tokyo,1850147.0,Japan,JP,grid.450279.d,Institute of Space and Astronautical Science,,,pub.1107342980,ur.016407433470.51,S.,Matsuda
785,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1107342980,ur.011333626730.71,M.,Shoji
786,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1107342980,ur.014240152313.24,S.,Imajo
787,Kyoto,1857910.0,Japan,JP,grid.258799.8,Kyoto University,,,pub.1107342980,ur.016373727433.07,S.,Oimatsu
788,Kyoto,1857910.0,Japan,JP,grid.258799.8,Kyoto University,,,pub.1107342980,ur.016565636500.48,K.,Yamamoto
789,Neyagawa,6697563.0,Japan,JP,grid.444451.4,Osaka Electro-Communication University,,,pub.1107342980,ur.011270565261.68,Y.,Obana
790,Mitaka-shi,1856942.0,Japan,JP,grid.458494.0,National Astronomical Observatory of Japan,,,pub.1107342980,ur.013526345261.26,R.,Nomura
791,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107342980,ur.013061716553.74,A.,Fujimoto
792,Tokyo,1850147.0,Japan,JP,grid.450279.d,Institute of Space and Astronautical Science,,,pub.1107342980,ur.013175603371.04,I.,Shinohara
793,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1107342980,ur.07772610343.25,Y.,Miyoshi
794,Iowa City,4862034.0,United States,US,grid.214572.7,University of Iowa,Iowa,US-IA,pub.1107342980,ur.01000623335.40,W. S.,Kurth
795,Iowa City,4862034.0,United States,US,grid.214572.7,University of Iowa,Iowa,US-IA,pub.1107342980,ur.0633765127.16,C. A.,Kletzing
796,Durham,5085618.0,United States,US,grid.167436.1,University of New Hampshire,New Hampshire,US-NH,pub.1107342980,ur.014334205167.67,C. W.,Smith
797,Greenbelt,4356847.0,United States,US,grid.133275.1,Goddard Space Flight Center,Maryland,US-MD,pub.1107342980,ur.012074353633.48,R. J.,MacDowall
798,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107583577,ur.07766604171.10,Mehedi,Hasan
799,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107583577,ur.014747246675.66,Hiroyuki,Kurata
800,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107531748,ur.016357156077.09,Huimin,Lu
801,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107531748,ur.015755453141.67,Tomoki,Uemura
802,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1107531748,ur.014416207411.03,Dong,Wang
803,Xi'an,1790630.0,China,CN,grid.43169.39,Xi'an Jiaotong University,,,pub.1107531748,ur.013260315132.15,Jihua,Zhu
804,Brisbane,2174003.0,Australia,AU,grid.1003.2,University of Queensland,Queensland,AU-QLD,pub.1107531748,,Zi,Huang
805,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1107531748,,Hyoungseop,Kim
806,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1107173483,ur.016467504367.26,Taira,Sato
807,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107173483,ur.01277754142.63,Yuki,Shirosaki
808,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1107173483,ur.01173206357.49,Masaki,Nagaya
809,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1107173483,ur.01150705235.49,Yoshinori,Asano
810,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1107173483,ur.01225431440.20,Kazuaki,Nakano
811,,,,,,"Meiji University International Institute for Bio-Resource Research, Meiji University, 1-1-1 Higashimita, Tama, Kawasaki 214-8571, Japan; Department of Life Sciences, School of Agriculture, Meiji University, 1-1-1 Higashimita, Tama, Kawasaki 214-8571, Japan",,,pub.1107173483,ur.0704632535.16,Hiroshi,Nagashima
812,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1107173483,ur.016331261211.40,Mamoru,Aizawa
813,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1107173483,ur.011613365655.88,Masanori,Kikuchi
814,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107477787,ur.07706074430.00,Zhanglin,Guo
815,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1107477787,ur.016315113573.36,Liguo,Gao
816,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107477787,ur.012076416030.50,Zhenhua,Xu
817,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107477787,ur.010525770330.49,Siowhwa,Teo
818,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107477787,ur.010227671107.36,Chu,Zhang
819,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107477787,ur.014730512667.72,Yusuke,Kamata
820,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107477787,ur.01055753603.27,Shuzi,Hayase
821,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107477787,ur.01144540527.52,Tingli,Ma
822,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1105551451,ur.07526373257.25,Sàisài,Yuán
823,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1105551451,ur.015071314335.11,Sixiao,Liu
824,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1105551451,ur.013610067637.26,Qitao,Zhang
825,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1105551451,ur.01047320225.24,Ming,Zhang
826,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1105551451,ur.012446162057.13,Bin,Xu
827,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105551451,ur.014403617266.16,Teruhisa,Ohno
828,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1107463315,ur.012225627405.26,Yuta,Asano
829,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1107463315,ur.012117413324.69,Misaki,Meguro
830,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107463315,,Chao,Wang
831,Saitama,6940394.0,Japan,JP,grid.263023.6,Saitama University,,,pub.1107463315,ur.01126760341.06,Antony,Lam
832,Tokyo,1850147.0,Japan,JP,grid.250343.3,National Institute of Informatics,,,pub.1107463315,ur.014624711771.98,Yinqiang,Zheng
833,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107463315,ur.016057035611.17,Takahiro,Okabe
834,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1107463315,ur.016615616245.82,Imari,Sato
835,Tokyo,1850147.0,Japan,JP,grid.250343.3,National Institute of Informatics,,,pub.1107463315,ur.016615616245.82,Imari,Sato
836,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106154997,,Itaru,Onishi
837,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106154997,,Shunya,Sunaba
838,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1106154997,ur.0665336621.23,Norio,Yoshida
839,Okazaki,1854376.0,Japan,JP,grid.470014.6,Toyota Physical and Chemical Research Institute,,,pub.1106154997,ur.011567765521.22,Fumio,Hirata
840,Okazaki,1854376.0,Japan,JP,grid.467196.b,Institute for Molecular Science,,,pub.1106154997,ur.011567765521.22,Fumio,Hirata
841,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1106154997,ur.01046551612.12,Masayuki,Irisa
842,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107371119,,Shunta,Nakagawa
843,,,,,,"ThomasLab Inc., 680-41 Kawazu, 820-0067, Iizuka, Fukuoka, Japan",,,pub.1107371119,,Tokio,Sakamoto
844,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107371119,ur.010410746561.63,Yoshimasa,Takabatake
845,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107371119,ur.013444503011.96,I,Tomohiro
846,Kobe,1859171.0,Japan,JP,grid.266453.0,University of Hyogo,,,pub.1107371119,ur.010775727023.07,Kilho,Shin
847,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107371119,ur.0760712756.93,Hiroshi,Sakamoto
848,Sakai,1853195.0,Japan,JP,grid.261455.1,Osaka Prefecture University,,,pub.1107130967,ur.010344646145.98,Masayuki,Okugawa
849,Sakai,1853195.0,Japan,JP,grid.261455.1,Osaka Prefecture University,,,pub.1107130967,ur.013515037561.46,Ryusuke,Nakamura
850,Tokyo,1850147.0,Japan,JP,grid.5290.e,Waseda University,,,pub.1107130967,ur.01054462015.95,Akihiko,Hirata
851,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107130967,ur.013511663141.85,Manabu,Ishimaru
852,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1107130967,ur.010206100471.59,Hidehiro,Yasuda
853,Sakai,1853195.0,Japan,JP,grid.261455.1,Osaka Prefecture University,,,pub.1107130967,ur.010130777111.01,Hiroshi,Numakura
854,,,,,,"Center for Instrumental Analysis, Kyushu Institute of Technology",,,pub.1107241264,ur.012661225575.33,Fumitaka,Otsubo
855,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107241264,ur.014256063615.97,Hidenori,Era
856,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111521802,,Kei,Ohnishi
857,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111521802,,Takuya,Sato
858,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111270232,ur.011566453257.48,Yuta,Hanazawa
859,Abu Dhabi,292968.0,United Arab Emirates,AE,grid.440568.b,Khalifa University of Science and Technology,,,pub.1105483664,ur.011230346420.34,Giovanni,Palmisano
860,Manchester,2643123.0,United Kingdom,GB,grid.5379.8,University of Manchester,,,pub.1105483664,ur.0632314713.54,Cinzia,Casiraghi
861,Cincinnati,4508722.0,United States,US,grid.24827.3b,University of Cincinnati,Ohio,US-OH,pub.1105483664,ur.0741540505.11,Dionysios D.,Dionysiou
862,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105483664,ur.014403617266.16,Teruhisa,Ohno
863,Ljubljana,3196359.0,Slovenia,SI,grid.454324.0,National Institute of Chemistry,,,pub.1105483664,ur.015424412777.00,Albin,Pintar
864,Fuzhou,1810821.0,China,CN,grid.411604.6,Fuzhou University,,,pub.1105483664,ur.01061160074.12,Yi-Jun,Xu
865,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105458064,ur.012112373161.14,K.,Hirata
866,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105458064,ur.011724474721.84,S.,Iikubo
867,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1105458064,ur.013653362133.09,M.,Koyama
868,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1105458064,ur.07615573617.15,K.,Tsuzaki
869,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1105458064,ur.011737345651.06,H.,Ohtani
870,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1107372670,,Muhammad Azman,Zakaria
871,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1107372670,ur.0727721445.97,Mohd Zulkhairi,Mohd Yusoff
872,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1107372670,ur.01253073407.62,Mohd Rafein,Zakaria
873,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1107372670,ur.01110226223.39,Mohd Ali,Hassan
874,State College,5213681.0,United States,US,grid.29857.31,Pennsylvania State University,Pennsylvania,US-PA,pub.1107372670,ur.01231202460.12,Thomas K.,Wood
875,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107372670,ur.0710646763.59,Toshinari,Maeda
876,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1112384399,,Moena,Yamawasaki
877,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1112384399,,Akira,Yamawaki
878,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100483243,ur.07731265526.17,Toshiki,Tsubota
879,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100483243,ur.016642226440.71,Kotaro,Ishimoto
880,Saga,1853303.0,Japan,JP,grid.412339.e,Saga University,,,pub.1100483243,,Satoshi,Kumagai
881,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100483243,ur.015730445066.94,Sunao,Kamimura
882,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100483243,ur.014403617266.16,Teruhisa,Ohno
883,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101884651,ur.013610067637.26,Qitao,Zhang
884,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101884651,ur.07526373257.25,Saisai,Yuan
885,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1101884651,ur.07526373257.25,Saisai,Yuan
886,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1101884651,ur.012446162057.13,Bin,Xu
887,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101884651,ur.012230136746.12,Yangsen,Xu
888,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1101884651,ur.016644443010.19,Kuanhong,Cao
889,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101884651,ur.015224526133.15,Zhengyuan,Jin
890,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101884651,ur.015147725546.82,Chuntian,Qiu
891,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1101884651,ur.01047320225.24,Ming,Zhang
892,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101884651,ur.01150363560.19,Chenliang,Su
893,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101884651,ur.014403617266.16,Teruhisa,Ohno
894,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1101884651,ur.014403617266.16,Teruhisa,Ohno
895,Gif-sur-Yvette,3016078.0,France,FR,grid.460789.4,University of Paris-Saclay,,,pub.1105044402,ur.012560074667.95,Sorin,Olaru
896,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105044402,,Hiroshi,Ito
897,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1112697656,,Shunsuke,Araki
898,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1112697656,,Hideyuki,Muraoka
899,Kitakyushu,1859307.0,Japan,JP,grid.412586.c,The University of Kitakyushu,,,pub.1112697656,,Takeru,Miyazaki
900,Kitakyushu,1859307.0,Japan,JP,grid.412586.c,The University of Kitakyushu,,,pub.1112697656,,Satoshi,Uehara
901,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1112697656,,Ken’ichi,Kakizaki
902,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110366955,,Kazuma,Abe
903,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110366955,ur.014571470770.86,Shota,Harada
904,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110366955,ur.011550342143.09,Yusuke,Nakano
905,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110366955,ur.07644453127.11,Masahiro,Kozako
906,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110366955,ur.011212042763.67,Masayuki,Hikita
907,,,,,,"Tokyo Electr. Power Co. Holdings, Inc., Tokyo, Japan",,,pub.1110366955,,Takashi,Yamamoto
908,,,,,,"Tokyo Electr. Power Co. Holdings, Inc., Tokyo, Japan",,,pub.1110366955,ur.011403151446.93,Shigemitsu,Okabe
909,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111264804,ur.011135745545.14,Thongchart,Kerdphol
910,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111264804,ur.012706015047.88,Fathin Saifur,Rahman
911,Nakhon Ratchasima,1608529.0,Thailand,TH,grid.6357.7,Suranaree University of Technology,,,pub.1111264804,ur.010726325373.84,Veena,Phunpeng
912,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111264804,ur.013456204607.82,Masayuki,Watanabe
913,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111264804,ur.011456332771.53,Yasunori,Mitani
914,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110363384,,Ysuske,Okubo
915,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110363384,ur.07644453127.11,Masahiro,Kozako
916,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110363384,ur.011212042763.67,Masayuki,Hikita
917,,,,,,"RIMTEC Co., Ltd., USA",,,pub.1110363384,ur.014201431344.97,Nobuhito,Kamei
918,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1112385828,,Yuki,Yamagata
919,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1112385828,,Akira,Yamawaki
920,Ikoma,1861749.0,Japan,JP,grid.260493.a,Nara Institute of Science and Technology,,,pub.1110302146,ur.014626567001.92,Yuzo,Taenaka
921,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110302146,ur.012355611262.41,Kazuya,Tsukamoto
922,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103590199,ur.015224526133.15,Zhengyuan,Jin
923,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.015224526133.15,Zhengyuan,Jin
924,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.013610067637.26,Qitao,Zhang
925,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.015414354554.19,Jiaqi,Chen
926,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.013316712267.05,Shaolong,Huang
927,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.0706770751.61,Liang,Hu
928,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.01152363151.61,Yu-Jia,Zeng
929,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.01212664413.10,Han,Zhang
930,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1103590199,ur.0624017672.23,Shuangchen,Ruan
931,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1103590199,ur.014403617266.16,Teruhisa,Ohno
932,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107829997,ur.011570205631.99,Yoshikazu,Terai
933,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1107829997,ur.011570205631.99,Yoshikazu,Terai
934,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1107829997,ur.015414410331.97,Haruki,Yamaguchi
935,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1107829997,ur.07506717531.24,Hiroaki,Tsukamoto
936,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107829997,ur.011101660531.98,Naoki,Murakoso
937,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107829997,ur.012337572410.16,Hirofumi,Hoshida
938,,,,,,"Department of Computer Science & Technology, Neusoft Institute Guangdong, Foshan, Guangdong Province, China",,,pub.1111521778,ur.011466540473.48,Guangyi,Ai
939,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111521778,,Motoharu,Hagio
940,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111521778,,Mayu,Ichiki
941,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111521778,ur.015773714465.27,Hiroaki,Wagatsuma
942,Wako,1907300.0,Japan,JP,grid.474690.8,RIKEN Center for Brain Science,,,pub.1111521778,ur.015773714465.27,Hiroaki,Wagatsuma
943,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1111521778,ur.015773714465.27,Hiroaki,Wagatsuma
944,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.015224526133.15,Zhengyuan,Jin
945,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101407529,ur.015224526133.15,Zhengyuan,Jin
946,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.015414354554.19,Jiaqi,Chen
947,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.013316712267.05,Shaolong,Huang
948,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.010336730506.21,Jiahao,Wu
949,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.013610067637.26,Qitao,Zhang
950,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.07535324163.59,Wenfei,Zhang
951,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.01152363151.61,Yu-Jia,Zeng
952,Shenzhen,1795565.0,China,CN,grid.263488.3,Shenzhen University,,,pub.1101407529,ur.0624017672.23,Shuangchen,Ruan
953,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101407529,ur.014403617266.16,Teruhisa,Ohno
954,Binzhou,1816336.0,China,CN,grid.454879.3,Binzhou University,,,pub.1104904264,ur.011465310313.22,Yingyuan,Zhao
955,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1104904264,ur.013010143030.71,Nian,Jiang
956,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1104904264,ur.010452305754.55,Xu,Zhang
957,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1104904264,ur.014334770630.39,Jing,Guo
958,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1104904264,ur.014163137234.90,Qiyue,Yang
959,Dalian,1814087.0,China,CN,grid.30055.33,Dalian University of Technology,,,pub.1104904264,ur.016315113573.36,Liguo,Gao
